bond_code,bond_name,stock_code,issue_size,rating,maturity_date,convert_price,original_price,listing_date,delist_date,redeem_pct,redeem_days,redeem_window,putback_pct,putback_days,putback_window,revise_pct,revise_days,revise_window,bond_price,convert_value,premium_rate,ytm,remaining_size,maturity_redemption_price,coupon_rate_1,coupon_rate_2,coupon_rate_3,coupon_rate_4,coupon_rate_5,coupon_rate_6,coupon_rate_7,coupon_rate_8,coupon_rate_9,coupon_rate_10
113542,好客转债,603898,6.3,AA,2025-08-01,16.62,16.62,2019-08-23,2025-08-01,130.0,15.0,30.0,70.0,30.0,30.0,80.0,15.0,30.0,,92.479,,,6.3,110.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
113541,荣晟转债,603165,3.3,AA-,2022-06-28,18.72,18.72,2019-08-13,2022-06-28,130.0,15.0,30.0,70.0,30.0,30.0,90.0,10.0,20.0,,81.838,,,3.3,110.0,0.5,0.7,1.0,1.5,1.8,2.0,,,,
113540,南威转债,603636,6.6,AA-,2020-03-25,10.13,10.13,2019-08-05,2020-03-25,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,91.017,,,6.6,112.0,0.5,0.7,1.0,1.5,2.3,3.0,,,,
113539,圣达转债,603079,2.99136,A+,2020-03-11,28.78,28.78,2019-07-26,2020-03-11,130.0,15.0,30.0,70.0,30.0,30.0,90.0,15.0,30.0,,56.671,,,2.99136,115.0,0.6,0.8,1.2,1.8,2.2,2.5,,,,
128070,智能转债,002877,2.3,A+,2025-07-02,9.55,9.55,2019-07-23,2025-07-03,130.0,15.0,30.0,70.0,30,30,90.0,15.0,30.0,,91.414,,,2.3,112.0,0.5,0.8,1.2,1.6,2.0,3.0,,,,
113538,安图转债,603658,6.82979,AA,2020-02-19,64.11,64.11,2019-07-22,2020-02-19,130.0,15.0,30.0,70.0,30.0,30.0,80.0,15.0,30.0,,51.692,,,6.82979,110.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
128069,华森转债,002907,3.0,AA-,2022-12-16,18.11,18.11,2019-07-11,2022-12-26,130.0,15.0,30.0,70.0,30.0,30.0,85.0,10.0,20.0,,73.33,,,3.0,115.0,0.5,0.7,1.0,1.5,1.8,3.0,,,,
123028,清水转债,300437,4.9,A+,2021-11-30,11.95,11.95,2019-07-15,2021-12-08,130.0,15.0,30.0,70.0,30.0,30.0,80.0,15.0,30.0,,136.318,,,4.9,,0.6,0.8,1.5,2.0,2.5,3.0,,,,
113028,环境转债,601200,21.7,AAA,2020-09-18,10.44,10.44,2019-07-08,2020-09-18,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,81.801,,,21.7,106.0,0.2,0.5,1.0,1.5,1.8,2.0,,,,
113027,华钰转债,601020,6.4,A,2024-06-13,10.17,10.17,2019-07-10,2024-06-13,130.0,15.0,30.0,70.0,30.0,30.0,80.0,15.0,30.0,,264.012,,,6.4,110.0,0.3,0.6,1.0,1.5,1.8,2.0,,,,
123027,蓝晓转债,300487,3.4,A+,2022-10-24,29.59,29.59,2019-07-04,2022-11-01,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,218.317,,,3.4,113.0,0.5,0.7,1.3,2.0,2.5,3.0,,,,
123026,中环转债,300692,2.9,AA-,2020-12-15,12.31,12.31,2019-07-01,2020-12-23,130.0,15.0,30.0,70.0,30.0,30.0,90.0,15.0,30.0,,66.125,,,2.9,106.0,0.5,0.8,1.6,2.2,3.0,,,,,
113537,文灿转债,603348,8.0,AA-,2024-12-18,19.93,19.93,2019-07-05,2024-12-18,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,96.438,,,8.0,115.0,0.5,0.8,1.2,2.0,2.5,3.5,,,,
128068,和而转债,002402,5.47,AA-,2020-02-20,9.09,9.09,2019-07-01,2020-02-28,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,318.262,,,5.47,108.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
113536,三星转债,603578,1.91565,AA,2021-12-31,19.75,19.75,2019-06-24,2021-12-31,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,64.861,,,1.91565,110.0,0.4,0.5,1.0,1.5,1.8,2.0,,,,
113535,大业转债,603278,5.0,AA-,2024-01-16,12.56,12.56,2019-06-03,2024-01-16,130.0,15.0,30.0,70.0,30.0,30.0,90.0,10.0,20.0,,85.191,,,5.0,110.0,0.4,0.6,1.0,1.5,2.0,,,,,
128067,一心转债,002727,6.026392,AA,2020-11-03,27.28,27.28,2019-05-17,2020-11-11,130.0,15.0,30.0,70.0,30.0,30.0,80.0,15.0,30.0,,45.308,,,6.026392,108.0,0.3,0.6,1.0,1.5,1.8,2.0,,,,
128066,亚泰转债,002811,4.8,AA-,2025-04-17,17.49,17.49,2019-05-14,2025-04-18,130.0,15.0,30.0,70.0,30.0,30.0,90.0,15.0,30.0,,75.815,,,4.8,112.0,0.5,0.8,1.2,1.5,2.0,3.0,,,,
110058,永鼎转债,600105,9.8,AA-,2024-12-20,6.5,6.5,2019-05-08,2024-12-20,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,387.846,,,9.8,110.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
128065,雅化转债,002497,8.0,AA,2021-03-02,8.98,8.98,2019-05-10,2021-03-11,130.0,15.0,30.0,70.0,30.0,30.0,90.0,10.0,20.0,,244.432,,,8.0,,0.4,0.6,1.0,1.5,1.8,2.0,,,,
127013,创维转债,000810,10.4,AA,2022-06-29,11.56,11.56,2019-05-16,2022-07-07,130.0,15.0,30.0,70.0,30.0,30.0,90.0,10.0,20.0,,91.263,,,10.4,113.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
113026,核能转债,601985,78.0,AAA,2022-03-09,6.32,6.32,2019-05-08,2022-03-09,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,144.62,,,78.0,105.0,0.2,0.5,1.0,1.5,1.8,2.0,,,,
113025,明泰转债,601677,18.3911,AA,2023-10-24,11.49,11.49,2019-05-07,2023-10-24,130.0,15.0,30.0,70.0,30.0,30.0,90.0,15.0,30.0,,126.545,,,18.3911,110.0,0.4,0.6,1.0,1.5,2.0,2.5,,,,
113534,鼎胜转债,603876,12.54,AA-,2025-04-09,20.8,20.8,2019-04-30,2025-04-09,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,103.077,,,12.54,110.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
113024,核建转债,601611,29.9625,AAA,2025-04-08,9.93,9.93,2019-04-26,2025-04-08,130.0,15.0,30.0,70.0,30.0,30.0,80.0,15.0,30.0,,146.224,,,29.9625,105.0,0.2,0.4,1.0,1.5,1.8,2.0,,,,
128064,司尔转债,002538,8.0,AA,2021-08-25,6.25,6.25,2019-05-07,2021-09-02,130.0,15.0,30.0,70.0,30.0,30.0,85.0,20.0,30.0,,109.6,,,8.0,110.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
128063,未来转债,002631,6.3,AA-,2024-12-26,8.74,8.74,2019-04-24,2025-01-06,130.0,15.0,30.0,70.0,30.0,30.0,80.0,15.0,30.0,,78.833,,,6.3,120.0,0.5,0.7,1.5,2.5,3.5,4.0,,,,
113533,参林转债,603233,10.0,AA,2020-01-17,48.05,48.05,2019-04-24,2020-01-17,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,35.942,,,10.0,108.0,0.3,0.6,1.0,1.5,1.8,2.0,,,,
113532,海环转债,603817,4.6,AA+,2025-04-02,7.8,7.8,2019-04-24,2025-04-02,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,112.692,,,4.6,108.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
128062,亚药转债,002370,9.65,CCC,2025-04-02,16.3,16.3,2019-04-24,2025-04-03,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,37.669,,,9.65,115.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
110057,现代转债,600420,16.1594,AAA,2023-06-16,10.09,10.09,2019-04-30,2023-06-16,130.0,15.0,30.0,70.0,30.0,30.0,80.0,15.0,30.0,,98.811,,,16.1594,106.0,0.2,0.5,1.0,1.5,1.8,2.0,,,,
123025,精测转债,300567,3.75,AA-,2025-03-29,75.88,75.88,2019-04-19,2025-03-31,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,166.263,,,3.75,112.0,0.5,0.8,1.0,1.5,2.0,2.5,,,,
113531,百姓转债,603883,3.27,AA,2020-05-21,60.59,60.59,2019-04-22,2020-05-21,130.0,15.0,30.0,70.0,30.0,30.0,80.0,15.0,30.0,,21.703,,,3.27,110.0,0.2,0.4,0.9,1.1,1.4,,,,,
113530,大丰转债,603081,6.3,AA-,2025-03-27,16.88,16.88,2019-04-18,2025-03-27,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,68.306,,,6.3,116.0,0.4,0.6,1.0,1.5,2.5,3.0,,,,
128061,启明转债,002439,10.45,AA,2020-03-18,28.33,28.33,2019-04-24,2020-03-26,130.0,15.0,30.0,70.0,30.0,30.0,85.0,10.0,20.0,,47.37,,,10.45,113.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
128060,中装转债,002822,5.25,AA,2020-03-20,6.24,6.24,2019-04-15,2020-03-30,130.0,15.0,30.0,70.0,30.0,30.0,90.0,10.0,20.0,,51.122,,,5.25,,0.4,0.6,1.0,1.5,1.8,2.0,,,,
127012,招路转债,001965,50.0,AAA,2024-03-26,9.34,9.34,2019-04-30,2024-04-03,130.0,15.0,30.0,70.0,30.0,30.0,90.0,15.0,30.0,,106.317,,,50.0,105.0,0.1,0.3,0.6,0.8,1.5,2.0,,,,
123024,岱勒转债,300700,2.1,A+,2022-03-22,24.9,24.9,2019-04-17,2022-03-30,130.0,15.0,30.0,70.0,30.0,30.0,80.0,15.0,30.0,,52.771,,,2.1,110.0,0.4,0.5,1.0,1.5,1.8,,,,,
123023,迪森转债,300335,6.0,AA-,2022-09-23,7.39,7.39,2019-04-16,2022-10-10,130.0,10.0,20.0,70.0,30.0,30.0,80.0,10.0,20.0,,113.667,,,6.0,110.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
110056,亨通转债,600487,17.33,AA+,2022-12-06,21.79,21.79,2019-04-16,2022-12-06,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,203.626,,,17.33,110.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
123022,长信转债,300088,12.3,AA,2025-03-18,6.38,6.38,2019-04-10,2025-03-19,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,94.357,,,12.3,,0.4,0.6,1.0,1.5,1.8,2.0,,,,
110054,通威转债,600438,50.0,AA+,2020-03-17,12.44,12.44,2019-04-10,2020-03-17,130.0,15.0,30.0,70.0,30.0,30.0,80.0,15.0,30.0,,140.032,,,50.0,110.0,0.5,0.8,1.0,1.5,1.8,2.0,,,,
110055,伊力转债,600197,8.76,AA,2025-03-15,17.6,17.6,2019-04-04,2025-03-17,130.0,15.0,30.0,70.0,30.0,30.0,80.0,15.0,30.0,,67.784,,,8.76,110.0,0.5,0.7,1.0,1.5,1.8,2.0,,,,
110053,苏银转债,600919,200.0,AAA,2023-10-20,7.9,7.9,2019-04-03,2023-10-20,130.0,15.0,30.0,70.0,30,30,80.0,15.0,30.0,,135.443,,,200.0,111.0,0.2,0.8,1.5,2.3,3.5,4.0,,,,
113022,浙商转债,601878,35.0,AAA,2020-08-26,12.53,12.53,2019-03-28,2020-08-26,130.0,15.0,30.0,70.0,30,30,80.0,15.0,30.0,,77.973,,,35.0,,0.2,0.5,1.0,1.5,1.8,2.0,,,,
113529,绝味转债,603517,10.0,AA,2019-11-22,40.52,40.52,2019-04-02,2019-11-22,130.0,15.0,30.0,70.0,30.0,30.0,80.0,15.0,30.0,,27.813,,,10.0,113.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
128059,视源转债,002841,9.418304,AA,2020-08-31,76.25,76.25,2019-04-02,2020-09-08,130.0,15.0,30.0,70.0,30.0,30.0,90.0,15.0,30.0,,44.459,,,9.418304,109.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
127011,中鼎转2,000887,12.0,AA+,2022-02-24,11.99,11.99,2019-04-04,2022-03-04,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,146.872,,,12.0,110.0,0.5,0.7,1.0,1.5,2.0,2.5,,,,
128058,拓邦转债,002139,5.73,AA,2020-11-26,5.64,5.64,2019-04-08,2020-12-07,130.0,15.0,30.0,70.0,30.0,30.0,80.0,15.0,30.0,,221.631,,,5.73,116.0,0.4,0.6,1.5,2.0,2.5,3.0,,,,
110052,贵广转债,600996,16.0,AA+,2025-03-05,8.13,8.13,2019-03-29,2025-03-05,130.0,15.0,30.0,70.0,30.0,30.0,90.0,10.0,20.0,,115.252,,,16.0,113.0,0.5,0.8,1.0,1.7,2.0,2.2,,,,
128057,博彦转债,002649,5.758152,AA-,2021-11-30,8.9,8.9,2019-04-02,2021-12-08,130.0,15.0,30.0,70.0,30.0,30.0,90.0,15.0,30.0,,128.539,,,5.758152,,0.5,0.8,1.0,1.5,1.8,2.0,,,,
113021,中信转债,601998,400.0,AAA,2025-03-04,7.45,7.45,2019-03-19,2025-03-04,130.0,15.0,30.0,70.0,30,30,80.0,15.0,30.0,,109.799,,,400.0,111.0,0.3,0.8,1.5,2.3,3.2,4.0,,,,
123021,万信转2,300168,12.0,AA,2020-04-14,13.62,13.62,2019-03-25,2020-04-22,130.0,15.0,30.0,70.0,30.0,30.0,90.0,10.0,20.0,,40.015,,,12.0,113.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
113528,长城转债,603897,6.34,AA-,2021-12-24,24.18,24.18,2019-03-20,2021-12-24,130.0,15.0,30.0,70.0,30.0,30.0,80.0,15.0,30.0,,126.634,,,6.34,112.0,0.5,0.8,1.2,1.6,2.0,3.0,,,,
123020,富祥转债,300497,4.2,AA-,2020-09-04,18.05,18.05,2019-03-29,2020-09-14,130.0,15.0,30.0,70.0,30.0,30.0,90.0,15.0,30.0,,94.183,,,4.2,,0.6,0.8,1.2,1.5,2.0,3.0,,,,
110051,中天转债,600522,39.6512,AA+,2021-12-17,10.29,10.29,2019-03-22,2021-12-17,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,253.644,,,39.6512,109.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
128056,今飞转债,002863,3.68,A+,2025-02-28,6.8,6.8,2019-03-22,2025-03-03,130.0,15.0,30.0,70.0,30.0,30.0,90.0,10.0,20.0,,78.382,,,3.68,115.0,0.6,0.8,1.2,1.8,2.2,2.5,,,,
128055,长青转2,002391,9.138,AA,2020-04-17,11.41,11.41,2019-04-03,2020-04-27,130.0,15.0,30.0,70.0,30.0,30.0,85.0,20.0,30.0,,51.709,,,9.138,110.0,0.5,0.7,1.0,1.5,1.8,2.0,,,,
123019,中来转债,300393,10.0,AA-,2020-03-26,20.41,20.41,2019-03-22,2020-04-03,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,48.604,,,10.0,118.0,0.5,0.7,1.2,2.0,2.5,3.5,,,,
128054,中宠转债,002891,1.9424,A+,2020-07-15,37.97,37.97,2019-03-14,2020-07-23,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,96.234,,,1.9424,110.0,0.4,0.6,1.0,1.6,2.0,2.5,,,,
128053,尚荣转债,002551,7.5,AA,2025-02-14,4.94,4.94,2019-03-07,2025-02-17,130.0,15.0,30.0,70.0,30.0,30.0,90.0,15.0,30.0,,70.445,,,7.5,110.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
113527,维格转债,603518,7.46,AA,2025-01-24,14.96,14.96,2019-02-19,2025-01-24,130.0,15.0,30.0,70.0,30.0,30.0,90.0,10.0,20.0,,56.751,,,7.46,115.0,0.5,0.7,1.0,1.5,2.0,2.5,,,,
113526,联泰转债,603797,3.9,AA+,2025-01-23,12.31,12.31,2019-02-18,2025-01-23,130.0,15.0,30.0,70.0,30.0,30.0,90.0,15.0,30.0,,37.206,,,3.9,106.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
127010,平银转债,000001,260.0,AAA,2019-09-19,11.77,11.77,2019-02-18,2019-09-27,120.0,15.0,30.0,70.0,30,30,80.0,15.0,30.0,,92.438,,,260.0,110.0,0.2,0.8,1.5,2.3,3.2,4.0,,,,
127009,冰轮转债,000811,5.0913,AA,2019-10-15,5.52,5.52,2019-02-21,2019-10-23,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,328.08,,,5.0913,110.0,0.4,0.6,1.0,1.5,1.8,3.0,,,,
128052,凯龙转债,002783,3.288548,AA,2021-03-24,6.97,6.97,2019-01-21,2021-04-01,130.0,15.0,30.0,70.0,30.0,30.0,90.0,10.0,20.0,,127.547,,,3.288548,,0.5,0.7,1.0,1.5,1.8,2.0,,,,
123018,溢利转债,300381,6.649677,AA-,2024-12-20,8.41,8.41,2019-01-23,2024-12-23,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,77.527,,,6.649677,,0.4,0.6,1.0,1.5,1.8,2.0,,,,
110050,佳都转债,600728,8.74723,AA,2020-04-09,7.95,7.95,2019-01-21,2020-04-09,130.0,15.0,30.0,70.0,30.0,30.0,90.0,10.0,20.0,,70.692,,,8.74723,109.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
110049,海尔转债,600690,30.0749,AAA,2019-12-17,14.55,14.55,2019-01-18,2019-12-17,120.0,15.0,30.0,70.0,30.0,30.0,80.0,15.0,30.0,,160.481,,,30.0749,105.0,0.2,0.5,1.0,1.5,1.8,2.0,,,,
113525,台华转债,603055,5.33,AA,2023-01-06,11.56,11.56,2019-01-11,2023-01-06,130.0,15.0,30.0,70.0,30.0,30.0,85.0,10.0,20.0,,81.574,,,5.33,110.0,0.4,0.6,1.0,1.5,1.8,3.0,,,,
128051,光华转债,002741,2.493,AA-,2021-09-08,17.03,17.03,2019-01-09,2021-09-16,130.0,15.0,30.0,70.0,30.0,30.0,85.0,10.0,20.0,,104.639,,,2.493,110.0,0.5,0.7,1.0,1.8,2.0,3.0,,,,
113524,奇精转债,603677,3.3,AA-,2024-12-14,14.76,14.76,2019-01-07,2024-12-16,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,108.401,,,3.3,113.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
128050,钧达转债,002865,3.2,AA-,2022-01-28,21.74,21.74,2018-12-27,2022-02-14,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,351.932,,,3.2,118.0,0.6,0.8,1.2,1.5,2.0,3.0,,,,
113523,伟明转债,603568,6.7,AA,2020-02-06,23.92,23.92,2018-12-26,2020-02-06,130.0,15.0,30.0,70.0,30.0,30.0,90.0,10.0,30.0,,108.905,,,6.7,110.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
110048,福能转债,600483,28.3,AA+,2024-12-07,8.69,8.69,2018-12-28,2024-12-09,130.0,15.0,30.0,70.0,30.0,30.0,90.0,15.0,30.0,,122.555,,,28.3,109.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
128049,华源转债,002787,4.0,AA-,2024-11-27,7.58,7.58,2018-12-20,2024-11-28,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,156.464,,,4.0,110.0,0.5,0.7,1.0,1.5,2.0,3.0,,,,
113522,旭升转债,603305,4.2,AA,2020-02-28,29.86,29.86,2018-12-11,2020-02-28,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,46.45,,,4.2,115.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
110047,山鹰转债,600567,23.0,AA,2024-11-21,3.34,3.34,2018-12-10,2024-11-21,130.0,15.0,30.0,70.0,30.0,30.0,80.0,15.0,30.0,,46.108,,,23.0,113.0,0.4,0.6,1.0,1.5,2.0,3.0,,,,
123017,寒锐转债,300618,4.4,AA-,2021-02-24,81.49,81.49,2018-12-24,2021-03-04,130.0,15.0,30.0,70.0,30.0,30.0,80.0,15.0,30.0,,50.08,,,4.4,106.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
110046,圆通转债,600233,36.5,AA+,2020-03-23,10.89,10.89,2018-12-18,2020-03-23,130.0,15.0,30.0,70.0,30.0,30.0,90.0,15.0,30.0,,178.145,,,36.5,110.0,0.5,0.8,1.0,1.5,1.8,2.0,,,,
113020,桐昆转债,601233,38.0,AA+,2020-11-27,12.63,12.63,2018-12-12,2020-11-27,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,139.509,,,38.0,108.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
113521,科森转债,603626,6.1,AA,2020-11-27,8.95,8.95,2018-12-07,2020-11-27,130.0,15.0,30.0,70.0,30.0,30.0,90.0,10.0,20.0,,224.693,,,6.1,110.0,0.5,0.7,1.0,1.5,2.0,3.0,,,,
127008,特发转债,000070,4.194,AA,2021-03-05,6.78,6.78,2018-12-25,2021-03-15,130.0,15.0,30.0,70.0,30.0,30.0,90.0,10.0,20.0,,212.684,,,4.194,108.0,0.4,0.6,1.0,1.5,2.0,,,,,
128048,张行转债,002839,25.0,AA+,2024-11-12,6.06,6.06,2018-11-29,2024-11-13,130.0,15.0,30.0,70.0,30,30,80.0,15.0,30.0,,73.432,,,25.0,109.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
113520,百合转债,603313,5.1,AA-,2021-01-07,19.03,19.03,2018-11-26,2021-01-07,130.0,15.0,30.0,70.0,30.0,30.0,80.0,15.0,30.0,,42.407,,,5.1,110.0,0.5,0.7,1.0,1.5,2.0,3.0,,,,
123016,洲明转债,300232,5.480346,AA-,2020-03-12,9.45,9.45,2018-12-03,2020-03-20,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,76.614,,,5.480346,,0.5,0.8,1.2,1.5,1.8,2.0,,,,
113519,长久转债,603569,7.0,AA,2024-11-07,11.99,11.99,2018-11-30,2024-11-07,130.0,15.0,30.0,70.0,30.0,30.0,80.0,15.0,30.0,,55.796,,,7.0,115.0,0.5,0.8,1.0,1.5,1.8,2.0,,,,
128047,光电转债,002179,13.0,AA+,2019-10-30,40.26,40.26,2018-12-07,2019-11-07,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,82.091,,,13.0,105.0,0.2,0.5,1.0,1.5,1.8,2.0,,,,
128046,利尔转债,002258,8.52,AA,2022-11-04,18.82,18.82,2018-11-09,2022-11-14,130.0,20.0,30.0,70.0,30.0,30.0,80.0,20.0,30.0,,76.461,,,8.52,108.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
113518,顾家转债,603816,10.9731,AA,2020-08-28,52.38,52.38,2018-10-09,2020-08-28,130.0,15.0,30.0,80.0,30.0,30.0,80.0,15.0,30.0,,64.528,,,10.9731,110.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
128045,机电转债,002013,21.0,AAA,2020-09-11,7.66,7.66,2018-09-14,2020-09-21,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,,,,21.0,105.0,0.2,0.5,1.0,1.5,1.8,2.0,,,,
128044,岭南转债,002717,6.6,C,2024-08-14,1.4,10.7,2018-09-04,,130.0,15.0,30.0,70.0,30.0,30.0,90.0,15.0,30.0,,117.857,,,6.6,,0.3,0.5,1.0,1.5,1.8,2.0,,,,
123015,蓝盾转退,300297,5.38,CC,2024-08-13,7.89,7.89,2018-09-13,2023-07-31,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,,,,5.38,,0.4,0.6,1.0,1.5,1.8,2.0,,,,
404001,蓝盾退债,400194,5.38,CC,2024-08-13,7.89,7.89,2023-09-18,2024-08-20,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,,,,5.38,,0.4,0.6,1.0,1.5,1.8,2.0,,,,
113517,曙光转债,603019,11.2,AA,2020-03-31,51.28,51.28,2018-08-23,2020-03-31,130.0,15.0,30.0,70.0,30.0,30.0,80.0,15.0,30.0,,157.332,,,11.2,108.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
128043,东音转债,002793,2.8132,AA,2020-11-03,13.47,13.47,2018-08-27,2020-11-11,130.0,15.0,30.0,70.0,30.0,30.0,80.0,15.0,30.0,,33.853,,,2.8132,110.0,0.4,0.6,1.0,1.5,2.0,2.5,,,,
113516,苏农转债,603323,25.0,AA+,2024-08-02,6.34,6.34,2018-08-20,2024-08-02,130.0,15.0,30.0,70.0,30,30,80.0,15.0,30.0,,76.341,,,25.0,110.0,0.5,0.8,1.0,1.5,1.8,2.0,,,,
128042,凯中转债,002823,4.16,AA-,2024-07-30,13.25,13.25,2018-09-03,2024-07-31,130.0,15.0,30.0,70.0,30.0,30.0,85.0,10.0,30.0,,111.321,,,4.16,112.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
123014,凯发转债,300407,3.498948,A+,2023-07-27,8.15,8.15,2018-08-21,2023-07-28,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,156.319,,,3.498948,,0.4,0.6,1.0,1.5,2.0,,,,,
113515,高能转债,603588,8.4,AA,2020-06-18,9.38,9.38,2018-08-27,2020-06-18,130.0,15.0,30.0,70.0,30.0,30.0,80.0,15.0,30.0,,144.35,,,8.4,108.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
123013,横河转债,300539,1.4,A+,2024-07-26,9.26,9.26,2018-08-20,2024-07-29,130.0,15.0,30.0,70.0,30.0,30.0,90.0,15.0,30.0,,288.337,,,1.4,110.0,0.5,0.8,1.2,1.8,2.2,2.5,,,,
123012,万顺转债,300057,9.5,AA-,2024-07-20,6.47,6.47,2018-08-29,2024-07-22,130.0,15.0,30.0,70.0,30.0,30.0,80.0,15.0,30.0,,85.935,,,9.5,106.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
113514,威帝转债,603023,2.0,A+,2020-08-31,5.92,5.92,2018-08-13,2020-08-31,130.0,20.0,30.0,70.0,30.0,30.0,80.0,20.0,30.0,,79.561,,,2.0,108.0,0.4,0.6,1.0,1.5,2.0,,,,,
123011,德尔转债,300473,5.647066,AA-,2024-07-18,35.26,35.26,2018-08-14,2024-07-19,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,92.087,,,5.647066,112.0,0.5,0.8,1.0,1.5,1.8,2.0,,,,
128041,盛路转债,002446,10.0,A+,2024-07-17,6.88,6.88,2018-08-14,2024-07-17,130.0,15.0,30.0,70.0,30.0,30.0,90.0,10.0,20.0,,137.209,,,10.0,,0.5,0.7,1.0,1.5,1.8,2.0,,,,
110045,海澜转债,600398,30.0,AA+,2024-04-03,12.4,12.4,2018-07-31,2024-04-03,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,48.306,,,30.0,108.0,0.3,0.5,0.8,1.0,1.3,1.8,,,,
113513,安井转债,603345,5.0,AA,2019-07-05,35.46,35.46,2018-07-31,2019-07-05,130.0,15.0,30.0,70.0,30.0,30.0,90.0,15.0,30.0,,234.123,,,5.0,108.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
113512,景旺转债,603228,9.78,AA,2019-04-24,50.01,50.01,2018-07-24,2019-04-30,130.0,15.0,30.0,70.0,30.0,30.0,80.0,15.0,30.0,,113.057,,,9.78,108.0,0.4,0.6,1.0,1.5,1.8,2.0,,,,
